id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,emp_var_rate,cons_price_idx
38339,33,self-employed,single,professional.course,no,yes,yes,telephone,oct,fri,193,1,999,-3.4,92.431
38340,26,admin.,single,university.degree,no,no,no,cellular,oct,fri,306,1,999,-3.4,92.431
38341,30,technician,single,professional.course,no,yes,no,telephone,oct,fri,169,2,999,-3.4,92.431
38342,36,services,married,high.school,no,yes,no,cellular,oct,fri,104,1,6,-3.4,92.431
38343,36,services,married,high.school,no,no,no,cellular,oct,fri,141,1,999,-3.4,92.431
38344,49,admin.,single,high.school,no,no,no,cellular,oct,fri,165,1,999,-3.4,92.431
38345,49,admin.,single,high.school,no,yes,no,telephone,oct,fri,434,1,999,-3.4,92.431
38346,28,admin.,single,university.degree,no,no,no,cellular,oct,fri,317,2,999,-3.4,92.431
38347,50,technician,married,professional.course,no,unknown,unknown,cellular,oct,fri,447,1,8,-3.4,92.431
38348,33,admin.,married,university.degree,no,no,no,cellular,oct,fri,130,1,6,-3.4,92.431
38349,38,technician,married,university.degree,no,no,no,cellular,oct,fri,156,1,999,-3.4,92.431
38350,28,management,single,university.degree,no,no,no,cellular,oct,fri,324,1,999,-3.4,92.431
38351,62,retired,married,university.degree,unknown,no,no,cellular,oct,fri,717,2,999,-3.4,92.431
38352,34,management,married,university.degree,no,yes,no,cellular,oct,fri,87,1,2,-3.4,92.431
38353,44,blue-collar,married,professional.course,no,no,no,cellular,oct,fri,283,1,999,-3.4,92.431
38354,32,admin.,single,university.degree,no,no,no,cellular,oct,fri,147,2,6,-3.4,92.431
38355,49,admin.,single,high.school,no,yes,no,cellular,oct,fri,136,2,999,-3.4,92.431
38356,36,admin.,married,university.degree,no,no,no,cellular,oct,fri,342,1,999,-3.4,92.431
38357,36,management,married,basic.4y,no,no,no,cellular,oct,mon,143,2,999,-3.4,92.431
38358,70,retired,married,basic.4y,no,yes,no,cellular,oct,mon,131,1,999,-3.4,92.431
38359,34,admin.,single,university.degree,no,no,no,cellular,oct,mon,131,1,999,-3.4,92.431
38360,29,management,single,university.degree,no,no,no,cellular,oct,mon,94,1,999,-3.4,92.431
38361,21,student,single,high.school,no,no,yes,cellular,oct,mon,238,1,999,-3.4,92.431
38362,60,retired,married,basic.4y,no,no,no,cellular,oct,mon,98,1,999,-3.4,92.431
38363,60,retired,married,basic.4y,no,no,no,cellular,oct,mon,599,1,999,-3.4,92.431
38364,60,retired,married,basic.4y,no,yes,no,cellular,oct,mon,1020,1,999,-3.4,92.431
38365,25,admin.,single,university.degree,no,yes,no,cellular,oct,mon,123,1,999,-3.4,92.431
38366,36,admin.,single,high.school,no,yes,no,cellular,oct,mon,113,1,6,-3.4,92.431
38367,55,entrepreneur,married,professional.course,no,yes,no,cellular,oct,mon,534,1,999,-3.4,92.431
38368,60,retired,married,basic.4y,no,no,no,cellular,oct,mon,82,1,999,-3.4,92.431
38369,55,entrepreneur,married,professional.course,no,no,no,cellular,oct,mon,116,1,999,-3.4,92.431
38370,30,services,single,high.school,no,no,no,cellular,oct,mon,120,1,999,-3.4,92.431
38371,32,services,married,high.school,no,no,no,cellular,oct,mon,217,1,999,-3.4,92.431
38372,54,unemployed,divorced,high.school,no,no,yes,cellular,oct,mon,54,1,999,-3.4,92.431
38373,20,student,single,high.school,no,no,yes,cellular,oct,mon,169,1,999,-3.4,92.431
38374,36,management,married,basic.4y,no,yes,no,cellular,oct,mon,109,3,999,-3.4,92.431
38375,38,blue-collar,married,basic.9y,no,yes,no,cellular,oct,mon,167,3,999,-3.4,92.431
38376,30,services,single,high.school,no,yes,no,cellular,oct,mon,385,2,999,-3.4,92.431
38377,55,entrepreneur,married,professional.course,no,yes,no,telephone,oct,mon,323,2,999,-3.4,92.431
38378,41,blue-collar,married,basic.9y,no,no,no,cellular,oct,mon,79,1,999,-3.4,92.431
38379,41,blue-collar,married,basic.9y,no,no,no,cellular,oct,mon,104,1,999,-3.4,92.431
38380,55,entrepreneur,married,professional.course,no,yes,yes,cellular,oct,mon,233,1,999,-3.4,92.431
38381,65,retired,married,unknown,no,unknown,unknown,telephone,oct,mon,208,3,999,-3.4,92.431
38382,54,housemaid,married,professional.course,no,no,no,telephone,oct,mon,187,2,999,-3.4,92.431
38383,67,retired,married,professional.course,no,no,no,telephone,oct,mon,270,2,999,-3.4,92.431
38384,35,self-employed,single,university.degree,no,unknown,unknown,cellular,oct,mon,123,2,999,-3.4,92.431
38385,54,housemaid,married,professional.course,no,no,no,telephone,oct,mon,1745,3,999,-3.4,92.431
38386,21,student,single,high.school,no,no,no,cellular,oct,mon,328,1,999,-3.4,92.431
38387,51,entrepreneur,married,basic.4y,no,no,no,cellular,oct,tue,626,1,999,-3.4,92.431
38388,59,housemaid,married,basic.4y,no,no,no,telephone,oct,tue,2187,1,999,-3.4,92.431
38389,30,technician,married,professional.course,no,yes,no,cellular,oct,tue,59,1,999,-3.4,92.431
38390,58,blue-collar,married,basic.9y,no,yes,no,cellular,oct,tue,164,1,999,-3.4,92.431
38391,58,blue-collar,married,basic.9y,no,yes,no,cellular,oct,tue,92,1,999,-3.4,92.431
38392,36,management,married,basic.6y,no,yes,no,cellular,oct,tue,332,1,999,-3.4,92.431
38393,33,admin.,married,university.degree,no,yes,no,cellular,oct,tue,148,2,6,-3.4,92.431
38394,31,admin.,married,university.degree,no,yes,no,cellular,oct,tue,107,1,999,-3.4,92.431
38395,57,admin.,single,high.school,no,unknown,unknown,telephone,oct,tue,513,1,999,-3.4,92.431
38396,31,services,single,professional.course,no,yes,no,telephone,oct,tue,373,1,999,-3.4,92.431
38397,31,admin.,married,university.degree,no,yes,no,cellular,oct,tue,213,1,999,-3.4,92.431
38398,60,technician,married,basic.4y,no,yes,no,cellular,oct,tue,595,2,6,-3.4,92.431
38399,70,retired,married,basic.4y,no,yes,no,cellular,oct,tue,76,2,999,-3.4,92.431
38400,59,housemaid,married,basic.4y,no,yes,no,cellular,oct,tue,518,2,6,-3.4,92.431
38401,53,entrepreneur,married,basic.4y,no,yes,no,telephone,oct,tue,251,2,999,-3.4,92.431
38402,30,technician,married,professional.course,no,yes,no,cellular,oct,tue,427,1,999,-3.4,92.431
38403,24,management,single,university.degree,no,yes,no,cellular,oct,tue,676,2,999,-3.4,92.431
38404,39,admin.,single,high.school,no,yes,no,cellular,oct,tue,386,1,999,-3.4,92.431
38405,44,admin.,married,university.degree,no,yes,no,cellular,oct,wed,192,3,6,-3.4,92.431
38406,38,admin.,married,university.degree,no,yes,no,cellular,oct,wed,828,1,999,-3.4,92.431
38407,38,admin.,married,university.degree,no,yes,no,cellular,oct,wed,576,1,6,-3.4,92.431
38408,70,retired,married,high.school,no,yes,no,cellular,oct,wed,72,3,999,-3.4,92.431
38409,33,admin.,single,university.degree,no,no,yes,cellular,oct,wed,110,1,999,-3.4,92.431
38410,88,retired,divorced,basic.4y,no,yes,no,cellular,oct,wed,180,1,999,-3.4,92.431
38411,36,admin.,married,university.degree,no,yes,no,cellular,oct,wed,825,1,6,-3.4,92.431
38412,62,retired,divorced,university.degree,no,yes,no,telephone,oct,wed,129,3,999,-3.4,92.431
38413,44,admin.,married,university.degree,no,no,no,cellular,oct,wed,1206,1,999,-3.4,92.431
38414,32,admin.,married,university.degree,no,yes,no,cellular,oct,wed,467,2,6,-3.4,92.431
38415,88,retired,divorced,basic.4y,no,no,no,cellular,oct,wed,512,2,6,-3.4,92.431
38416,44,admin.,married,university.degree,no,yes,no,telephone,oct,wed,749,1,999,-3.4,92.431
38417,36,admin.,married,university.degree,no,no,no,cellular,oct,wed,135,1,999,-3.4,92.431
38418,54,admin.,divorced,university.degree,no,yes,no,cellular,oct,wed,164,2,6,-3.4,92.431
38419,42,blue-collar,married,professional.course,no,yes,no,cellular,oct,wed,307,1,7,-3.4,92.431
38420,42,blue-collar,married,professional.course,no,no,no,cellular,oct,wed,287,1,999,-3.4,92.431
38421,29,blue-collar,single,basic.9y,no,no,yes,cellular,oct,wed,107,2,999,-3.4,92.431
38422,54,unemployed,married,basic.9y,no,yes,no,cellular,oct,wed,200,1,999,-3.4,92.431
38423,34,technician,married,professional.course,no,yes,no,cellular,oct,wed,442,2,8,-3.4,92.431
38424,32,admin.,single,university.degree,no,yes,no,cellular,oct,wed,197,2,999,-3.4,92.431
38425,30,admin.,married,university.degree,no,yes,no,telephone,oct,wed,196,2,999,-3.4,92.431
38426,37,unemployed,married,university.degree,no,yes,no,cellular,oct,thu,249,2,999,-3.4,92.431
38427,35,unemployed,married,university.degree,no,no,no,cellular,oct,thu,360,5,999,-3.4,92.431
38428,56,technician,married,basic.4y,no,no,no,cellular,oct,thu,257,1,6,-3.4,92.431
38429,33,services,married,high.school,no,yes,no,cellular,oct,thu,313,3,999,-3.4,92.431
38430,71,management,married,university.degree,no,yes,no,cellular,oct,thu,127,3,999,-3.4,92.431
38431,56,retired,married,professional.course,no,unknown,unknown,cellular,oct,thu,181,1,6,-3.4,92.431
38432,56,retired,married,professional.course,no,no,no,cellular,oct,thu,133,1,3,-3.4,92.431
38433,25,services,single,high.school,no,yes,no,cellular,oct,thu,287,1,999,-3.4,92.431
38434,31,admin.,single,university.degree,no,no,no,cellular,oct,thu,334,1,999,-3.4,92.431
38435,35,unemployed,married,university.degree,no,yes,no,cellular,oct,thu,391,2,999,-3.4,92.431
38436,45,technician,married,professional.course,no,no,no,cellular,oct,thu,504,1,6,-3.4,92.431
38437,30,admin.,single,university.degree,no,yes,no,telephone,oct,thu,1002,4,999,-3.4,92.431
38438,56,technician,married,basic.4y,no,no,no,cellular,oct,thu,306,3,3,-3.4,92.431
38439,25,services,single,high.school,no,yes,no,cellular,oct,thu,260,2,999,-3.4,92.431
38440,24,admin.,single,university.degree,no,yes,yes,telephone,oct,thu,97,1,999,-3.4,92.431
38441,30,admin.,single,university.degree,no,no,yes,cellular,oct,thu,102,1,999,-3.4,92.431
38442,35,unemployed,married,university.degree,no,no,no,cellular,oct,thu,344,1,6,-3.4,92.431
38443,24,student,single,unknown,no,no,no,cellular,oct,fri,114,4,999,-3.4,92.431
38444,61,management,married,university.degree,no,yes,no,cellular,oct,fri,336,2,999,-3.4,92.431
38445,22,student,single,high.school,no,no,no,cellular,oct,fri,270,3,6,-3.4,92.431
38446,64,admin.,married,high.school,no,yes,no,cellular,oct,fri,130,1,999,-3.4,92.431
38447,23,technician,single,university.degree,no,yes,no,cellular,oct,fri,374,1,999,-3.4,92.431
38448,21,student,single,high.school,no,yes,no,cellular,oct,fri,149,1,999,-3.4,92.431
38449,32,unknown,single,high.school,no,yes,no,cellular,oct,fri,267,1,999,-3.4,92.431
38450,24,student,single,unknown,no,yes,no,cellular,oct,fri,460,1,999,-3.4,92.431
38451,32,admin.,married,university.degree,no,yes,no,cellular,oct,fri,94,1,999,-3.4,92.431
38452,98,retired,married,basic.4y,unknown,yes,no,cellular,oct,fri,476,1,2,-3.4,92.431
38453,64,admin.,married,high.school,no,yes,no,cellular,oct,fri,427,1,999,-3.4,92.431
38454,35,blue-collar,single,high.school,no,no,no,cellular,oct,fri,622,1,6,-3.4,92.431
38455,98,retired,married,basic.4y,unknown,yes,no,cellular,oct,fri,272,2,999,-3.4,92.431
38456,22,student,single,basic.9y,no,no,no,cellular,oct,fri,438,1,999,-3.4,92.431
38457,22,student,single,basic.9y,no,no,no,cellular,oct,fri,221,2,6,-3.4,92.431
38458,26,admin.,single,university.degree,no,no,no,cellular,oct,fri,133,2,999,-3.4,92.431
38459,31,self-employed,single,university.degree,no,yes,no,cellular,oct,fri,91,1,999,-3.4,92.431
38460,31,self-employed,single,university.degree,no,no,no,cellular,oct,fri,76,1,999,-3.4,92.431
38461,29,admin.,single,high.school,no,yes,no,cellular,oct,fri,292,1,6,-3.4,92.431
38462,34,admin.,married,university.degree,no,no,no,cellular,oct,fri,281,1,999,-3.4,92.431
38463,37,blue-collar,married,basic.6y,no,unknown,unknown,cellular,oct,fri,93,1,999,-3.4,92.431
38464,37,blue-collar,married,basic.6y,no,no,no,telephone,oct,fri,131,1,999,-3.4,92.431
38465,26,admin.,single,high.school,no,no,no,telephone,oct,fri,257,2,4,-3.4,92.431
38466,61,management,married,university.degree,no,no,no,cellular,oct,fri,56,4,999,-3.4,92.431
38467,33,admin.,single,high.school,no,yes,no,cellular,oct,mon,61,2,6,-3.4,92.431
38468,26,admin.,married,high.school,no,yes,yes,cellular,oct,mon,183,2,999,-3.4,92.431
38469,29,admin.,single,university.degree,no,no,no,cellular,oct,mon,87,2,999,-3.4,92.431
38470,29,technician,single,professional.course,no,yes,no,cellular,oct,mon,633,2,999,-3.4,92.431
38471,73,retired,divorced,basic.4y,no,yes,no,cellular,oct,mon,127,2,999,-3.4,92.431
38472,29,admin.,single,university.degree,no,yes,no,cellular,oct,mon,110,2,999,-3.4,92.431
38473,50,management,married,basic.9y,no,no,no,cellular,oct,mon,151,2,6,-3.4,92.431
38474,29,admin.,single,university.degree,no,yes,no,cellular,oct,mon,99,2,999,-3.4,92.431
38475,33,admin.,single,high.school,no,no,no,cellular,oct,mon,87,1,999,-3.4,92.431
38476,33,admin.,single,high.school,no,no,no,cellular,oct,mon,251,1,999,-3.4,92.431
38477,30,unemployed,single,high.school,no,yes,no,cellular,oct,mon,67,1,999,-3.4,92.431
38478,26,admin.,married,high.school,no,yes,no,cellular,oct,mon,703,1,999,-3.4,92.431
38479,26,admin.,married,high.school,no,yes,yes,cellular,oct,mon,126,1,999,-3.4,92.431
38480,42,management,married,university.degree,no,yes,no,cellular,oct,mon,355,1,999,-3.4,92.431
38481,42,management,married,university.degree,no,yes,yes,cellular,oct,mon,298,1,999,-3.4,92.431
38482,55,unemployed,married,basic.9y,no,yes,no,cellular,oct,tue,156,1,999,-3.4,92.431
38483,55,unemployed,married,basic.9y,no,no,no,cellular,oct,tue,131,1,999,-3.4,92.431
38484,32,admin.,single,university.degree,no,no,no,cellular,oct,tue,96,1,999,-3.4,92.431
38485,63,technician,married,professional.course,no,no,no,cellular,oct,tue,157,1,999,-3.4,92.431
38486,72,admin.,married,university.degree,unknown,no,yes,cellular,oct,tue,143,1,6,-3.4,92.431
38487,71,retired,married,basic.4y,no,yes,yes,cellular,oct,tue,120,1,6,-3.4,92.431
38488,71,retired,married,basic.4y,no,no,no,cellular,oct,tue,207,1,999,-3.4,92.431
38489,32,technician,single,university.degree,no,no,no,cellular,oct,tue,96,1,999,-3.4,92.431
38490,52,housemaid,married,high.school,no,no,no,cellular,oct,tue,297,1,999,-3.4,92.431
38491,68,retired,married,basic.4y,no,yes,no,cellular,oct,tue,102,1,6,-3.4,92.431
38492,45,blue-collar,married,university.degree,no,no,no,telephone,oct,tue,79,2,999,-3.4,92.431
38493,29,services,married,high.school,no,no,no,cellular,oct,tue,424,1,999,-3.4,92.431
38494,33,services,single,high.school,no,no,no,cellular,oct,tue,137,1,999,-3.4,92.431
38495,65,housemaid,married,basic.4y,no,unknown,unknown,cellular,oct,tue,759,2,999,-3.4,92.431
38496,42,management,married,university.degree,no,no,no,telephone,oct,tue,83,1,3,-3.4,92.431
38497,61,retired,married,high.school,no,no,no,telephone,oct,tue,515,1,999,-3.4,92.431
38498,22,student,single,basic.6y,no,yes,no,cellular,oct,tue,89,1,999,-3.4,92.431
38499,22,student,single,basic.6y,no,yes,no,cellular,oct,tue,88,1,999,-3.4,92.431
38500,30,technician,married,professional.course,no,yes,no,telephone,oct,tue,521,2,999,-3.4,92.431
38501,32,admin.,single,university.degree,no,yes,no,telephone,oct,tue,376,1,999,-3.4,92.431
38502,39,admin.,married,professional.course,no,no,no,telephone,oct,tue,219,2,999,-3.4,92.431
38503,63,technician,married,professional.course,no,yes,no,cellular,oct,tue,298,1,999,-3.4,92.431
38504,63,technician,married,professional.course,no,no,no,cellular,oct,tue,259,1,999,-3.4,92.431
38505,81,retired,married,university.degree,unknown,yes,yes,cellular,oct,tue,327,2,6,-3.4,92.431
38506,65,housemaid,married,basic.4y,no,yes,no,cellular,oct,tue,253,2,999,-3.4,92.431
38507,44,technician,married,unknown,no,no,yes,cellular,oct,tue,139,2,999,-3.4,92.431
38508,31,management,married,university.degree,no,yes,no,cellular,oct,tue,255,3,4,-3.4,92.431
38509,68,retired,divorced,professional.course,no,yes,no,cellular,oct,tue,418,2,999,-3.4,92.431
38510,46,blue-collar,married,basic.9y,no,yes,no,cellular,oct,tue,65,1,999,-3.4,92.431
38511,33,services,single,high.school,no,yes,no,cellular,oct,tue,189,2,999,-3.4,92.431
38512,26,management,single,university.degree,no,yes,no,cellular,oct,tue,114,1,6,-3.4,92.431
38513,28,admin.,single,high.school,no,yes,no,cellular,oct,tue,83,2,999,-3.4,92.431
38514,71,retired,married,basic.4y,no,no,no,cellular,oct,tue,353,1,999,-3.4,92.431
38515,21,student,single,high.school,no,no,no,cellular,oct,tue,113,1,999,-3.4,92.431
38516,32,technician,single,university.degree,no,yes,no,cellular,oct,tue,149,1,999,-3.4,92.431
38517,75,retired,married,basic.4y,no,no,no,cellular,oct,wed,113,2,999,-3.4,92.431
38518,81,housemaid,married,basic.4y,no,yes,no,cellular,oct,wed,246,2,999,-3.4,92.431
38519,60,management,married,professional.course,no,yes,no,cellular,oct,wed,219,2,999,-3.4,92.431
38520,61,blue-collar,married,high.school,no,no,no,cellular,oct,wed,108,1,999,-3.4,92.431
38521,63,retired,married,high.school,no,yes,no,cellular,oct,wed,96,1,999,-3.4,92.431
38522,46,admin.,married,high.school,no,yes,no,cellular,oct,wed,143,1,999,-3.4,92.431
38523,46,admin.,married,high.school,no,yes,yes,telephone,oct,wed,149,1,999,-3.4,92.431
38524,35,admin.,married,university.degree,no,yes,no,cellular,oct,wed,300,1,999,-3.4,92.431
38525,40,admin.,married,high.school,no,yes,yes,cellular,oct,wed,73,1,999,-3.4,92.431
38526,35,management,married,university.degree,no,yes,no,cellular,oct,wed,1118,1,999,-3.4,92.431
38527,62,retired,married,high.school,no,no,no,cellular,oct,wed,210,1,999,-3.4,92.431
38528,45,admin.,married,high.school,no,yes,no,cellular,oct,wed,1092,1,999,-3.4,92.431
38529,58,unemployed,divorced,basic.9y,no,yes,no,telephone,oct,wed,509,1,999,-3.4,92.431
38530,61,blue-collar,married,high.school,no,no,no,cellular,oct,wed,190,1,2,-3.4,92.431
38531,32,admin.,single,university.degree,no,no,no,cellular,oct,wed,371,1,999,-3.4,92.431
38532,34,unknown,single,university.degree,no,yes,no,telephone,oct,wed,182,2,999,-3.4,92.431
38533,24,technician,single,university.degree,no,no,no,cellular,oct,wed,197,1,999,-3.4,92.431
38534,30,admin.,married,university.degree,no,yes,no,cellular,oct,wed,133,1,999,-3.4,92.431
38535,40,management,married,university.degree,no,yes,no,telephone,oct,wed,172,1,999,-3.4,92.431
38536,73,retired,married,basic.4y,no,yes,no,telephone,oct,wed,185,1,999,-3.4,92.431
38537,34,unknown,single,university.degree,no,no,no,telephone,oct,wed,85,1,999,-3.4,92.431
38538,40,admin.,married,high.school,no,no,no,cellular,oct,wed,524,3,999,-3.4,92.431
38539,62,retired,married,high.school,no,no,no,cellular,oct,wed,207,1,6,-3.4,92.431
38540,54,retired,married,basic.4y,no,no,yes,cellular,oct,thu,164,2,999,-3.4,92.431
38541,24,student,single,high.school,no,yes,no,cellular,oct,thu,423,3,999,-3.4,92.431
38542,23,technician,married,professional.course,no,yes,yes,cellular,oct,thu,408,2,999,-3.4,92.431
38543,36,admin.,married,university.degree,no,no,no,cellular,oct,thu,343,2,999,-3.4,92.431
38544,31,admin.,married,high.school,no,yes,no,cellular,oct,thu,269,2,999,-3.4,92.431
38545,61,technician,married,professional.course,no,no,no,cellular,oct,thu,76,1,999,-3.4,92.431
38546,55,retired,married,basic.4y,no,yes,no,cellular,oct,thu,139,1,999,-3.4,92.431
38547,33,admin.,single,university.degree,no,no,no,cellular,oct,thu,410,1,999,-3.4,92.431
38548,80,retired,divorced,high.school,no,yes,no,cellular,oct,thu,169,1,999,-3.4,92.431
38549,75,retired,divorced,basic.4y,no,no,no,cellular,oct,thu,247,2,999,-3.4,92.431
38550,31,entrepreneur,unknown,university.degree,no,no,no,cellular,oct,thu,164,1,999,-3.4,92.431
38551,31,admin.,married,high.school,no,no,no,cellular,oct,thu,142,1,999,-3.4,92.431
38552,53,admin.,divorced,high.school,no,no,no,cellular,oct,thu,209,1,999,-3.4,92.431
38553,58,retired,divorced,high.school,no,yes,no,cellular,oct,thu,76,4,999,-3.4,92.431
38554,30,technician,married,professional.course,no,yes,yes,cellular,oct,thu,1707,2,999,-3.4,92.431
38555,28,admin.,single,university.degree,no,no,no,cellular,oct,thu,72,2,999,-3.4,92.431
38556,72,retired,married,basic.6y,no,yes,yes,cellular,oct,thu,189,3,999,-3.4,92.431
38557,82,retired,single,basic.4y,no,yes,no,cellular,oct,thu,251,2,999,-3.4,92.431
38558,34,admin.,married,university.degree,no,no,no,cellular,oct,thu,401,1,999,-3.4,92.431
38559,69,retired,married,professional.course,no,no,yes,cellular,oct,thu,103,1,999,-3.4,92.431
38560,32,self-employed,married,university.degree,no,yes,yes,cellular,oct,thu,679,1,999,-3.4,92.431
38561,67,admin.,married,basic.4y,unknown,no,no,cellular,oct,thu,299,2,2,-3.4,92.431
38562,48,technician,married,high.school,no,no,no,cellular,oct,thu,264,1,999,-3.4,92.431
38563,60,retired,divorced,basic.4y,no,yes,no,cellular,oct,thu,262,1,999,-3.4,92.431
38564,61,technician,married,professional.course,no,no,no,cellular,oct,thu,106,2,999,-3.4,92.431
38565,48,technician,married,high.school,no,yes,no,cellular,oct,thu,215,2,999,-3.4,92.431
38566,48,technician,married,high.school,no,no,yes,cellular,oct,thu,288,3,999,-3.4,92.431
38567,67,retired,married,unknown,no,no,no,cellular,oct,thu,140,2,999,-3.4,92.431
38568,36,technician,married,university.degree,no,yes,yes,cellular,oct,thu,68,2,999,-3.4,92.431
38569,69,retired,married,basic.4y,no,yes,no,cellular,oct,thu,124,1,999,-3.4,92.431
38570,34,technician,single,university.degree,no,no,no,cellular,oct,thu,136,1,999,-3.4,92.431
38571,32,admin.,single,university.degree,no,yes,no,telephone,oct,thu,220,3,999,-3.4,92.431
38572,51,blue-collar,married,basic.9y,no,yes,no,cellular,oct,thu,746,2,999,-3.4,92.431
38573,54,retired,married,basic.4y,no,no,no,cellular,oct,thu,377,1,999,-3.4,92.431
38574,55,retired,married,basic.4y,no,no,no,cellular,oct,thu,250,1,999,-3.4,92.431
38575,55,retired,married,high.school,no,yes,no,cellular,oct,thu,424,2,7,-3.4,92.431
38576,61,technician,married,professional.course,no,no,no,cellular,oct,thu,174,2,999,-3.4,92.431
38577,82,retired,single,basic.4y,no,yes,no,cellular,oct,thu,185,2,999,-3.4,92.431
38578,60,technician,married,basic.4y,no,yes,no,cellular,oct,thu,133,6,999,-3.4,92.431
38579,31,entrepreneur,unknown,university.degree,no,yes,no,telephone,oct,thu,157,4,999,-3.4,92.431
38580,78,retired,divorced,basic.6y,no,no,no,cellular,oct,fri,631,2,999,-3.4,92.431
38581,27,admin.,single,university.degree,no,yes,yes,telephone,oct,fri,70,3,999,-3.4,92.431
38582,78,retired,divorced,basic.6y,no,no,no,cellular,oct,fri,212,2,999,-3.4,92.431
38583,65,retired,married,basic.4y,no,no,no,cellular,oct,fri,176,5,999,-3.4,92.431
38584,26,student,single,high.school,no,no,no,cellular,oct,fri,373,3,999,-3.4,92.431
38585,37,admin.,single,university.degree,no,yes,no,telephone,oct,fri,62,3,999,-3.4,92.431
38586,24,blue-collar,married,basic.9y,no,yes,no,cellular,oct,fri,160,1,999,-3.4,92.431
38587,72,retired,married,basic.4y,no,no,no,cellular,oct,fri,155,1,6,-3.4,92.431
38588,60,retired,married,basic.4y,unknown,yes,no,cellular,oct,fri,59,1,999,-3.4,92.431
38589,39,technician,single,university.degree,unknown,no,yes,cellular,oct,fri,125,1,999,-3.4,92.431
38590,39,technician,single,university.degree,unknown,yes,no,cellular,oct,fri,217,1,999,-3.4,92.431
38591,34,technician,single,university.degree,no,no,no,cellular,oct,fri,144,1,999,-3.4,92.431
38592,36,self-employed,single,university.degree,no,no,no,cellular,oct,fri,480,1,999,-3.4,92.431
38593,37,admin.,single,university.degree,no,yes,no,cellular,oct,fri,183,2,999,-3.4,92.431
38594,59,technician,married,basic.9y,no,no,no,cellular,oct,fri,445,1,999,-3.4,92.431
38595,25,student,single,high.school,no,no,no,cellular,oct,fri,294,1,999,-3.4,92.431
38596,69,retired,married,basic.4y,no,yes,yes,cellular,oct,fri,257,3,999,-3.4,92.431
38597,18,student,single,basic.6y,no,no,yes,cellular,oct,fri,368,2,999,-3.4,92.431
38598,59,retired,divorced,basic.4y,no,yes,no,telephone,oct,fri,152,4,999,-3.4,92.431
38599,37,admin.,single,university.degree,no,no,no,cellular,oct,fri,416,2,999,-3.4,92.431
38600,78,retired,divorced,basic.6y,no,no,no,telephone,oct,fri,177,2,999,-3.4,92.431
38601,23,student,single,high.school,no,no,no,telephone,nov,mon,105,2,999,-3.4,92.649
38602,41,admin.,single,high.school,no,no,no,cellular,nov,mon,131,2,999,-3.4,92.649
38603,34,admin.,single,high.school,no,yes,no,cellular,nov,mon,121,2,999,-3.4,92.649
38604,37,admin.,married,high.school,no,yes,no,cellular,nov,mon,101,3,3,-3.4,92.649
38605,37,admin.,divorced,high.school,no,no,no,cellular,nov,mon,131,2,999,-3.4,92.649
38606,36,self-employed,single,university.degree,no,yes,no,cellular,nov,mon,69,4,999,-3.4,92.649
38607,50,admin.,married,university.degree,no,yes,no,cellular,nov,mon,91,2,999,-3.4,92.649
38608,35,management,single,university.degree,no,no,yes,cellular,nov,mon,75,2,999,-3.4,92.649
38609,21,student,single,basic.9y,no,no,no,cellular,nov,mon,59,2,999,-3.4,92.649
38610,34,technician,married,professional.course,no,yes,no,cellular,nov,mon,53,2,999,-3.4,92.649
38611,60,housemaid,married,university.degree,no,yes,no,cellular,nov,mon,66,3,999,-3.4,92.649
38612,30,admin.,single,university.degree,no,no,no,cellular,nov,mon,106,1,999,-3.4,92.649
38613,37,admin.,married,high.school,no,no,no,cellular,nov,mon,235,4,999,-3.4,92.649
38614,55,admin.,married,basic.9y,no,no,no,cellular,nov,mon,154,3,999,-3.4,92.649
38615,37,self-employed,married,professional.course,no,yes,yes,cellular,nov,mon,1024,1,5,-3.4,92.649
38616,64,housemaid,married,basic.4y,no,yes,no,cellular,nov,mon,173,1,999,-3.4,92.649
38617,37,blue-collar,single,high.school,no,yes,no,cellular,nov,mon,128,1,999,-3.4,92.649
38618,37,admin.,married,high.school,no,yes,no,telephone,nov,mon,459,1,999,-3.4,92.649
38619,37,admin.,married,high.school,no,yes,yes,cellular,nov,mon,272,1,999,-3.4,92.649
38620,50,admin.,married,university.degree,no,yes,no,cellular,nov,mon,204,1,7,-3.4,92.649
38621,47,technician,divorced,high.school,no,yes,no,cellular,nov,mon,182,1,999,-3.4,92.649
38622,32,admin.,married,university.degree,no,yes,yes,cellular,nov,mon,144,1,999,-3.4,92.649
38623,32,admin.,single,university.degree,no,unknown,unknown,telephone,nov,mon,143,3,7,-3.4,92.649
38624,37,admin.,divorced,high.school,no,yes,yes,telephone,nov,mon,227,5,999,-3.4,92.649
38625,30,admin.,single,university.degree,no,yes,no,cellular,nov,mon,109,1,6,-3.4,92.649
38626,24,student,single,professional.course,no,no,no,cellular,nov,mon,180,2,999,-3.4,92.649
38627,50,admin.,married,high.school,no,no,no,telephone,nov,mon,117,5,999,-3.4,92.649
38628,45,blue-collar,married,high.school,no,yes,no,cellular,nov,mon,162,2,999,-3.4,92.649
38629,34,admin.,single,high.school,no,yes,no,cellular,nov,mon,725,2,8,-3.4,92.649
38630,33,admin.,married,university.degree,no,yes,no,telephone,nov,mon,83,4,999,-3.4,92.649
